FM Modulation Parameters: m=100.0, F=2000000, FMOD=10, FD=100000
Frequency	Signal	Power
13040	0.10910991	4.2977455e-22
13060	-0.49627699	4.3202075e-22
13080	-0.91191962	4.3294807e-22
13100	-0.97890309	4.3423006e-22
13120	-0.67161726	4.3538653e-22
13140	-0.10754836	4.3695768e-22
13160	0.49764008	4.3817381e-22
13180	0.9125631	4.3920459e-22
13200	0.97858093	4.409473e-22
13220	0.67045263	4.4208313e-22
13240	0.10598654	4.4313523e-22
13260	-0.49900195	4.4485296e-22
13280	-0.91320433	4.4584884e-22
13300	-0.97825636	4.4796472e-22
13320	-0.66928635	4.485566e-22
13340	-0.10442447	4.5077217e-22
13360	0.50036258	4.5158827e-22
13380	0.9138433	4.534985e-22
13400	0.97792937	4.5465049e-22
13420	0.66811842	4.5555347e-22
13440	0.10286214	4.5696421e-22
13460	-0.50172198	4.5830894e-22
13480	-0.91448002	4.5991232e-22
13500	-0.97759997	4.6109477e-22
13520	-0.66694884	4.6167202e-22
13540	-0.10129955	4.6367129e-22
13560	0.50308014	4.6497873e-22
13580	0.91511449	4.6660679e-22
13600	0.97726816	4.6785111e-22
13620	0.66577761	4.6962141e-22
13640	0.099736712	4.7128749e-22
13660	-0.50443706	4.7229134e-22
13680	-0.91574669	4.7309687e-22
13700	-0.97693393	4.7511178e-22
13720	-0.66460474	4.7643103e-22
13740	-0.098173629	4.7830385e-22
13760	0.50579274	4.7961738e-22
13780	0.91637664	4.8028132e-22
13800	0.9765973	4.8084822e-22
13820	0.66343024	4.8305592e-22
13840	0.096610304	4.8432003e-22
13860	-0.50714717	4.8605017e-22
13880	-0.91700432	4.8752721e-22
13900	-0.97625825	4.8875749e-22
13920	-0.66225409	4.8931298e-22
13940	-0.095046741	4.9192971e-22
13960	0.50850034	4.9216288e-22
13980	0.91762974	4.9479773e-22
14000	0.9759168	4.9546686e-22
14020	0.66107631	4.967342e-22
14040	0.093482943	4.9858947e-22
14060	-0.50985227	5.0007547e-22
14080	-0.9182529	5.0122177e-22
14100	-0.97557294	5.0312102e-22
14120	-0.6598969	5.0423079e-22
14140	-0.091918914	5.0573416e-22
14160	0.51120293	5.067258e-22
14180	0.91887379	5.0850588e-22
14200	0.97522667	5.0966671e-22
14220	0.65871586	5.1140092e-22
14240	0.090354659	5.1297734e-22
14260	-0.51255233	5.1432586e-22
14280	-0.91949242	5.1606096e-22
14300	-0.974878	5.1735789e-22
14320	-0.6575332	5.1860388e-22
14340	-0.088790181	5.1997454e-22
14360	0.51390047	5.2196359e-22
14380	0.92010877	5.2283502e-22
14400	0.97452692	5.2546369e-22
14420	0.65634891	5.2645362e-22
14440	0.087225484	5.27875e-22
