FSK 2GHz Parameters: F=2GHz, F1=20000, F2=40000
Frequency	Signal	Power
9980000	0.8108559	2.5929094e-08
10000000	0.99999507	1.5578269e-30
10020000	0.80716271	2.6435386e-08
10040000	0.30601568	2.6435386e-08
10060000	-0.31202121	2.0907364e-30
10080000	-0.81087429	1.3963808e-29
10100000	-0.99999497	2.8599329e-30
10120000	-0.80714417	5.0705562e-29
10140000	-0.30598577	4.5491278e-29
10160000	0.31205105	3.3612824e-29
10180000	0.81089267	2.5268759e-29
10200000	0.99999487	8.8238499e-29
10220000	0.80712562	3.8857535e-28
10240000	0.30595586	2.368691e-28
10260000	-0.3120809	1.9788542e-27
10280000	-0.81091106	1.2909921e-27
10300000	-0.99999476	9.1636898e-28
10320000	-0.80710707	4.466679e-28
10340000	-0.30592595	5.6773005e-29
10360000	0.31211075	6.643458e-29
10380000	0.81092944	1.2150144e-29
10400000	0.99999466	7.4804494e-29
10420000	0.80708852	4.3994643e-29
10440000	0.30589604	6.7791347e-30
10460000	-0.31214059	1.1904843e-29
10480000	-0.81094782	1.6616394e-30
10500000	-0.99999456	2.804169e-29
10520000	-0.80706998	6.9651088e-30
10540000	-0.30586613	7.8403328e-30
10560000	0.31217044	1.9695515e-30
10580000	0.81096621	1.2582952e-29
10600000	0.99999446	1.141337e-29
10620000	0.80705143	6.2858898e-30
10640000	0.30583622	1.2724603e-30
10660000	-0.31220028	1.6230908e-30
10680000	-0.81098459	2.105844e-30
10700000	-0.99999435	9.4614354e-30
10720000	-0.80703287	5.8973606e-30
10740000	-0.30580631	4.8566656e-30
10760000	0.31223013	2.1905582e-31
10780000	0.81100297	8.3822716e-30
10800000	0.99999424	2.7229169e-29
10820000	0.80701432	6.9841896e-30
10840000	0.3057764	2.0638242e-29
10860000	-0.31225998	1.7612708e-29
10880000	-0.81102135	3.1769955e-29
10900000	-0.99999414	2.7911907e-29
10920000	-0.80699577	1.76298e-29
10940000	-0.30574649	5.9232751e-30
10960000	0.31228982	3.5715843e-30
10980000	0.81103972	2.1520026e-30
11000000	0.99999403	1.4816811e-29
11020000	0.80697722	2.0193262e-29
11040000	0.30571658	4.5154154e-30
11060000	-0.31231966	2.6639603e-30
11080000	-0.8110581	5.2041478e-30
11100000	-0.99999392	8.9751124e-31
11120000	-0.80695866	2.0529812e-30
11140000	-0.30568666	4.3989818e-31
11160000	0.31234951	3.3397717e-30
11180000	0.81107648	2.4480535e-30
11200000	0.99999381	5.634762e-32
11220000	0.80694011	1.2507113e-30
11240000	0.30565675	1.1516082e-31
11260000	-0.31237935	3.6969944e-30
11280000	-0.81109485	1.439022e-30
11300000	-0.9999937	4.7374547e-32
11320000	-0.80692155	1.4954107e-30
11340000	-0.30562684	9.868966e-32
11360000	0.3124092	5.6853806e-30
11380000	0.81111323	5.3545655e-31
11400000	0.99999359	2.1721326e-30
11420000	0.806903	7.8978976e-31
11440000	0.30559693	1.6975386e-30
11460000	-0.31243904	1.897597e-30
11480000	-0.8111316	3.5944431e-31
11500000	-0.99999347	1.8281044e-30
11520000	-0.80688444	1.1605178e-30
11540000	-0.30556701	3.9610925e-30
11560000	0.31246888	3.9766849e-30
11580000	0.81114998	6.8514743e-31
11600000	0.99999336	2.2400837e-30
11620000	0.80686588	7.9740812e-31
11640000	0.3055371	2.877875e-30
11660000	-0.31249873	8.5578288e-31
11680000	-0.81116835	5.2652909e-31
11700000	-0.99999324	4.795159e-30
11720000	-0.80684732	2.5789383e-30
11740000	-0.30550719	2.3327023e-29
11760000	0.31252857	3.518711e-30
11780000	0.81118672	3.7303177e-30
11800000	0.99999313	5.6771049e-31
11820000	0.80682876	1.2984885e-30
11840000	0.30547727	5.4247091e-30
11860000	-0.31255841	3.5642449e-30
11880000	-0.81120509	3.904283e-30
11900000	-0.99999301	9.1318815e-31
11920000	-0.8068102	5.5399687e-30
11940000	-0.30544736	7.4966811e-30
11960000	0.31258825	1.6719257e-30
11980000	0.81122346	3.9464395e-30
12000000	0.99999289	2.6826291e-31
12020000	0.80679164	4.9665781e-30
12040000	0.30541744	9.1587156e-30
12060000	-0.31261809	5.9659665e-31
12080000	-0.81124183	4.2706636e-30
12100000	-0.99999277	1.6354811e-30
12120000	-0.80677308	2.1042529e-29
12140000	-0.30538753	9.6651163e-30
12160000	0.31264793	5.4407734e-30
12180000	0.8112602	1.3607054e-29
12200000	0.99999266	2.9201956e-29
12220000	0.80675452	1.7645015e-28
12240000	0.30535761	1.0840203e-28
12260000	-0.31267778	8.2270195e-28
12280000	-0.81127857	5.6930436e-28
12300000	-0.99999253	4.2461372e-28
12320000	-0.80673595	1.8510199e-28
12340000	-0.3053277	1.6168305e-29
12360000	0.31270762	2.016287e-29
12380000	0.81129694	1.4207416e-31
12400000	0.99999241	2.8548049e-29
12420000	0.80671739	1.1880489e-29
