Frequency	Signal	Power
4530	0.31367263	7.4585212e-32
4540	0.15651699	1.6244451e-32
4550	1.7100592e-14	9.5963045e-32
4560	-0.1385721	7.2946042e-32
4570	-0.24549246	2.9921782e-32
4580	-0.31214274	6.3809093e-32
4590	-0.33574953	1.5107878e-32
4600	-0.31933447	6.9094615e-32
4610	-0.27089354	2.1049512e-32
4620	-0.2019425	6.5174926e-32
4630	-0.12564759	1.0511388e-32
4640	-0.054811657	5.0172651e-32
4650	-2.5477917e-15	2.146837e-32
4660	0.031934656	6.1145322e-32
4670	0.038728228	2.2559494e-32
4680	0.022868999	6.0674894e-32
4690	-0.0089632606	2.1015819e-32
4700	-0.04709289	4.4383714e-32
4710	-0.0804996	1.3775548e-32
4720	-0.098682173	1.5291684e-32
4730	-0.093460989	4.9798402e-32
4740	-0.060453344	3.9255201e-32
4750	-6.700194e-15	1.2183472e-31
4760	0.082602996	1.6969706e-31
4770	0.17761685	2.128251e-31
4780	0.27206223	3.2789689e-32
4790	0.35145866	3.3549991e-32
4800	0.4018701	4.4622423e-32
4810	0.41197821	3.4724378e-32
4820	0.3748942	1.8984351e-32
4830	0.28944857	3.4462581e-32
4840	0.16076299	3.0437319e-32
4850	2.1699747e-14	1.1263633e-31
4860	-0.17670577	4.7261396e-32
4870	-0.35002189	8.166474e-32
4880	-0.4996889	2.2237999e-32
4890	-0.60700789	4.4924879e-32
4900	-0.65723001	1.11872e-32
4910	-0.64153892	2.6410597e-32
4920	-0.5583624	2.9752685e-32
4930	-0.41383044	4.86564e-32
4940	-0.22130203	4.4958631e-32
4950	-1.6017372e-14	3.5330982e-32
4960	0.2270939	1.8106277e-31
4970	0.43583619	1.3046986e-32
4980	0.60369921	2.304028e-32
4990	0.71239147	6.6331077e-32
5000	0.75	3.2774341e-32
5010	0.71239147	2.7955247e-33
5020	0.60369921	3.2823904e-32
5030	0.43583619	1.925772e-32
5040	0.2270939	4.2847253e-32
5050	2.3848807e-14	1.041772e-32
5060	-0.22130203	4.4188577e-32
5070	-0.41383044	1.7205019e-32
5080	-0.5583624	3.3866399e-32
5090	-0.64153892	4.6471658e-33
5100	-0.65723001	5.1996482e-32
5110	-0.60700789	2.0310458e-32
5120	-0.4996889	3.7391218e-32
5130	-0.35002189	1.0027933e-32
5140	-0.17670577	3.4071917e-32
5150	-2.3842974e-14	3.2427036e-32
5160	0.16076299	2.9224644e-32
5170	0.28944857	2.4585744e-32
5180	0.3748942	5.1290538e-32
5190	0.41197821	4.0067555e-32
5200	0.4018701	3.4956622e-32
5210	0.35145866	6.4757218e-32
5220	0.27206223	1.6391769e-32
5230	0.17761685	6.0387337e-32
5240	0.082602996	1.1628115e-32
5250	6.0187211e-15	3.6711205e-32
5260	-0.060453344	1.4551206e-32
5270	-0.093460989	4.3004299e-32
5280	-0.098682173	1.6640596e-33
5290	-0.0804996	3.2688268e-32
5300	-0.04709289	1.6962292e-32
5310	-0.0089632606	8.1381582e-32
5320	0.022868999	3.8130325e-32
5330	0.038728228	4.6050456e-32
5340	0.031934656	4.5548704e-32
5350	5.1646872e-15	2.8216637e-32
5360	-0.054811657	2.1267734e-32
5370	-0.12564759	3.9242315e-32
5380	-0.2019425	5.1538032e-32
5390	-0.27089354	4.2866417e-32
5400	-0.31933447	7.8449043e-32
5410	-0.33574953	2.341153e-33
5420	-0.31214274	3.6437386e-32
5430	-0.24549246	6.5821232e-33
5440	-0.1385721	3.4351478e-32
5450	-2.2722826e-14	1.2565793e-32
5460	0.15651699	6.3927376e-32
5470	0.31367263	2.0192426e-33
5480	0.4526093	4.2402916e-32
5490	0.55527123	1.7272063e-32
5500	0.60676275	8.353762e-32
5510	0.59740238	6.9278291e-33
5520	0.52419654	6.3931436e-32
5530	0.39152513	5.3540102e-32
5540	0.21092866	5.2106726e-32
5550	2.0842866e-14	3.3353288e-32
5560	-0.2195021	1.6634038e-32
5570	-0.42409926	4.5920446e-32
5580	-0.5913066	2.2268192e-32
5590	-0.70228224	4.6059414e-32
5600	-0.74408603	7.8315994e-33
5610	-0.71126585	7.3131098e-32
5620	-0.60657112	2.0837343e-32
5630	-0.44069972	7.0467224e-32
5640	-0.23110428	1.5795324e-33
5650	-3.0262004e-14	1.4170835e-31
5660	0.22818533	4.8220498e-32
5670	0.42960939	9.9245811e-32
5680	0.58372255	5.6749737e-32
5690	0.67555801	2.0922175e-31
5700	0.69733236	2.927263e-31
5710	0.64917166	9.1365431e-32
5720	0.53888811	6.0514512e-31
5730	0.38085108	9.4299787e-31
5740	0.1941078	7.9184466e-30
5750	3.1218332e-14	1.6636672e-30
5760	-0.18041856	9.6469888e-30
5770	-0.3288399	1.4318496e-30
5780	-0.43173334	1.3458162e-30
5790	-0.48170975	2.1081626e-31
5800	-0.47806799	2.5378249e-31
5810	-0.42648107	2.9577383e-31
5820	-0.33789138	1.7689003e-31
5830	-0.22678498	1.7403471e-31
5840	-0.10909164	4.2515606e-32
5850	-1.079655e-14	2.5417365e-31
5860	0.088018646	3.6065838e-32
5870	0.14671981	1.2995053e-31
5880	0.17293907	1.8893034e-33
5890	0.16869293	1.3778632e-31
5900	0.14053599	1.3275333e-32
5910	0.098284765	9.7683748e-32
5920	0.053304833	9.4326687e-33
5930	0.0166153	7.1752181e-32
5940	-0.0029123399	4.1174822e-32
5950	-2.0998786e-15	1.8784005e-31
5960	0.026155906	4.9708405e-32
5970	0.071696795	1.1128048e-31
5980	0.12863802	5.7646773e-32
5990	0.18605626	5.0681178e-32
6000	0.23176275	7.3234104e-32
6010	0.25422588	5.2742316e-32
6020	0.24446862	8.2278675e-32
6030	0.19766478	2.6314002e-32
6040	0.11419584	6.206226e-32
6050	1.0830013e-14	1.8609151e-32
6060	-0.13385984	8.6602739e-32
6070	-0.27237658	2.2901361e-32
6080	-0.39839178	9.4904636e-32
6090	-0.49477762	1.3140572e-32
6100	-0.54672647	9.1311751e-32
6110	-0.54384444	2.3050912e-32
6120	-0.48176379	5.0813203e-32
6130	-0.36304524	3.6595621e-32
6140	-0.19722882	1.635885e-31
6150	-2.4797054e-14	1.5937077e-31
6160	0.20844863	1.6413928e-31
6170	0.40567403	7.78156e-31
6180	0.56958873	2.3777733e-31
6190	0.68109761	7.448116e-32
6200	0.72643737	1.4612268e-31
6210	0.69892315	4.0166209e-32
6220	0.59987705	1.124773e-32
6230	0.43861315	5.7497303e-32
6240	0.23147002	2.8964986e-32
6250	3.6382687e-14	2.5235542e-32
6260	-0.23147002	2.0187516e-34
6270	-0.43861315	2.954342e-32
6280	-0.59987705	3.0231585e-32
6290	-0.69892315	5.33487e-32
6300	-0.72643737	2.8643133e-33
6310	-0.68109761	6.4702657e-32
6320	-0.56958873	2.2683629e-32
6330	-0.40567403	4.790663e-32
6340	-0.20844863	6.2396119e-33
6350	-2.0288129e-14	4.6014438e-32
6360	0.19722882	6.0253132e-32
6370	0.36304524	7.5220531e-32
6380	0.48176379	4.943379e-32
6390	0.54384444	8.8838782e-32
6400	0.54672647	1.2455329e-32
6410	0.49477762	3.8305105e-32
6420	0.39839178	3.2796488e-32
6430	0.27237658	5.9155074e-32
6440	0.13385984	3.5419356e-32
6450	1.673779e-14	2.6031264e-32
6460	-0.11419584	1.8289311e-32
6470	-0.19766478	2.5770776e-32
6480	-0.24446862	4.480299e-32
6490	-0.25422588	1.3720532e-32
6500	-0.23176275	6.2695915e-32
6510	-0.18605626	1.5244185e-32
6520	-0.12863802	4.0829713e-32
6530	-0.071696795	8.2002985e-33
6540	-0.026155906	4.3228084e-32
6550	-2.469097e-15	2.0819816e-32
6560	0.0029123399	4.9644855e-32
6570	-0.0166153	1.5006779e-32
6580	-0.053304833	5.8135321e-32
6590	-0.098284765	1.4355717e-32
6600	-0.14053599	4.0936979e-32
6610	-0.16869293	1.9597892e-32
6620	-0.17293907	2.7275467e-32
6630	-0.14671981	1.5918357e-32
6640	-0.088018646	3.4131879e-32
6650	-1.1109408e-14	3.022136e-32
6660	0.10909164	3.5232374e-32
6670	0.22678498	3.3921641e-32
6680	0.33789138	2.089784e-32
6690	0.42648107	4.4039954e-32
6700	0.47806799	2.5268739e-32
6710	0.48170975	5.2782984e-32
6720	0.43173334	1.7771225e-33
6730	0.3288399	2.5495139e-32
6740	0.18041856	7.1972626e-33
6750	2.7650093e-14	3.1392395e-32
6760	-0.1941078	4.8036763e-33
6770	-0.38085108	3.2103921e-32
6780	-0.53888811	6.0153204e-33
6790	-0.64917166	2.3875655e-32
6800	-0.69733236	2.6608167e-32
6810	-0.67555801	1.2034873e-31
6820	-0.58372255	6.0679396e-32
6830	-0.42960939	9.4500179e-32
6840	-0.22818533	4.0747409e-32
6850	-4.1929594e-14	3.57235e-32
6860	0.23110428	4.1467298e-32
6870	0.44069972	3.5355358e-32
6880	0.60657112	3.7640357e-32
6890	0.71126585	3.1317674e-32
6900	0.74408603	4.5689673e-32
6910	0.70228224	5.5085376e-33
6920	0.5913066	4.3193008e-32
6930	0.42409926	7.0389042e-33
6940	0.2195021	3.7281319e-32
6950	2.6993291e-14	2.8693372e-33
6960	-0.21092866	3.0230752e-32
6970	-0.39152513	1.2622113e-32
6980	-0.52419654	6.5441652e-32
6990	-0.59740238	9.1971768e-33
7000	-0.60676275	5.3831328e-32
7010	-0.55527123	2.0021851e-32
7020	-0.4526093	5.9635594e-32
7030	-0.31367263	2.149165e-32
7040	-0.15651699	5.3249998e-32
7050	-2.3659569e-14	4.5761364e-32
7060	0.1385721	4.1529897e-32
7070	0.24549246	1.6462546e-32
7080	0.31214274	2.2260465e-32
7090	0.33574953	3.830688e-32
7100	0.31933447	3.0622352e-32
7110	0.27089354	4.6669981e-32
7120	0.2019425	2.0555852e-32
7130	0.12564759	8.8934361e-32
7140	0.054811657	1.9698334e-32
7150	8.4701844e-15	1.6250745e-31
7160	-0.031934656	1.0731342e-31
7170	-0.038728228	3.2125386e-32
7180	-0.022868999	3.2352939e-32
7190	0.0089632606	4.0497472e-32
7200	0.04709289	1.6554266e-32
7210	0.0804996	4.7792849e-32
7220	0.098682173	1.6287861e-32
7230	0.093460989	4.7650515e-32
7240	0.060453344	2.2803741e-32
7250	9.8799228e-15	2.7622563e-32
7260	-0.082602996	6.5523215e-33
7270	-0.17761685	2.8406966e-32
7280	-0.27206223	2.4400468e-32
7290	-0.35145866	3.633249e-32
7300	-0.4018701	1.7480256e-32
7310	-0.41197821	2.8417911e-32
7320	-0.3748942	4.1347356e-32
7330	-0.28944857	2.6931565e-32
7340	-0.16076299	5.2929289e-32
7350	-2.9200702e-14	3.4655516e-32
7360	0.17670577	7.233526e-33
7370	0.35002189	1.7069708e-32
7380	0.4996889	2.0967623e-32
7390	0.60700789	1.1737003e-32
7400	0.65723001	3.3895982e-32
7410	0.64153892	6.7386361e-33
7420	0.5583624	4.7327284e-32
7430	0.41383044	1.2484261e-32
7440	0.22130203	3.7623162e-32
