Frequency	Signal	Power
3870	-0.42182376	7.4735028e-32
3880	-0.56266549	1.1400422e-32
3890	-0.63895009	4.3089947e-32
3900	-0.64672647	3.5571917e-33
3910	-0.58988327	1.5026043e-32
3920	-0.47929348	2.0323417e-32
3930	-0.3311551	3.6211602e-32
3940	-0.16476154	3.3146798e-32
3950	-1.4017229e-14	8.5205743e-32
3960	0.14509754	4.0422465e-32
3970	0.25644331	7.9458667e-32
3980	0.32537031	4.7799935e-32
3990	0.34933153	1.0279981e-31
4000	0.33176275	1.0256529e-31
4010	0.28116191	7.3667794e-32
4020	0.20953972	6.9335743e-32
4030	0.13047532	3.785522e-32
4040	0.057057605	2.025792e-32
4050	3.6037383e-15	2.1338936e-32
4060	-0.033814039	3.617486e-32
4070	-0.042163225	1.7634885e-32
4080	-0.027596866	3.5858624e-32
4090	0.0031791137	5.4505013e-33
4100	0.040535986	1.4221606e-32
4110	0.073587283	1.3667378e-32
4120	0.092037371	2.9673481e-32
4130	0.08794129	3.1592186e-32
4140	0.057116947	8.4033485e-32
4150	4.6212667e-15	6.4756854e-32
4160	-0.078189936	1.0168646e-31
4170	-0.16800645	5.307944e-32
4180	-0.25698968	7.7114407e-32
4190	-0.33137542	2.8984766e-32
4200	-0.37806799	6.0651186e-32
4210	-0.3866041	3.1062517e-32
4220	-0.35083164	5.7066322e-32
4230	-0.27006138	3.1954908e-32
4240	-0.14951686	2.5893832e-32
4250	-1.6140445e-14	3.0453163e-32
4260	0.1632061	3.7784352e-32
4270	0.32207256	4.2659894e-32
4280	0.45798641	5.3508931e-32
4290	0.55406601	8.5281887e-32
4300	0.59733236	6.1413444e-32
4310	0.58045236	7.8850064e-32
4320	0.50282085	5.5724008e-32
4330	0.37083087	1.6489688e-31
4340	0.19728363	5.8323176e-32
4350	2.7457843e-14	9.0057985e-32
4360	-0.20020259	1.7007909e-31
4370	-0.38192119	5.6201435e-32
4380	-0.52566942	4.3367537e-32
4390	-0.6161602	4.7053462e-32
4400	-0.64408603	3.9785173e-32
4410	-0.60717659	1.1426638e-32
4420	-0.5104049	3.4974145e-32
4430	-0.36532073	1.0102196e-31
4440	-0.1886004	2.1932815e-30
4450	-1.4927099e-14	6.1597775e-31
4460	0.18002696	4.6945287e-32
4470	0.3327466	8.8214909e-33
4480	0.44329485	1.3136774e-33
4490	0.50229672	7.6097524e-34
4500	0.50676275	2.7127801e-32
4510	0.46016558	6.2842067e-32
4520	0.3717076	4.6574263e-32
4530	0.25489411	1.0825693e-31
4540	0.12561529	3.7596271e-32
4550	1.3523571e-14	9.2835731e-32
4560	-0.1076704	1.0201751e-31
4570	-0.18671393	5.28313e-32
4580	-0.23124104	8.9869123e-32
4590	-0.24064388	2.6625242e-32
4600	-0.21933447	7.5701233e-32
4610	-0.17578789	1.670795e-32
4620	-0.1210408	6.1910002e-32
4630	-0.066869064	5.9009401e-33
4640	-0.023909957	3.6024283e-32
4650	-7.3488117e-16	9.741278e-33
4660	0.0010329567	4.9227829e-32
4670	-0.020050297	2.105722e-32
4680	-0.058032701	5.3352553e-32
4690	-0.10406891	2.2076327e-32
4700	-0.14709289	4.7662859e-32
4710	-0.17560525	1.7675276e-32
4720	-0.17958387	1.6750996e-32
4730	-0.15223951	6.0820613e-32
4740	-0.091355043	4.1240489e-32
4750	-9.5911652e-15	1.2770856e-31
4760	0.1135047	1.5283251e-31
4770	0.23639537	2.2141485e-31
4780	0.35296393	2.8022009e-32
4790	0.44656431	3.6287561e-32
4800	0.5018701	3.5485925e-32
4810	0.50708386	3.8152918e-32
4820	0.45579589	1.5493656e-32
4830	0.34822709	5.4767638e-32
4840	0.19166469	1.5654259e-32
4850	2.5668779e-14	3.136137e-31
4860	-0.20760747	1.1734656e-32
4870	-0.40880041	4.0911757e-33
4880	-0.5805906	1.1136828e-31
4890	-0.70211354	2.1687791e-32
4900	-0.75723001	2.1605471e-32
4910	-0.73664457	2.1647305e-32
4920	-0.6392641	3.3172203e-32
4930	-0.47260896	2.9666708e-32
4940	-0.25220373	4.5779947e-32
4950	-1.8222294e-14	3.0603396e-32
4960	0.2579956	1.7772901e-31
4970	0.49461471	1.7460119e-32
4980	0.68460091	2.3085291e-32
4990	0.80749712	7.002697e-32
5000	0.85	3.435764e-32
5010	0.80749712	2.9534525e-33
5020	0.68460091	3.5030451e-32
5030	0.49461471	2.3736865e-32
5040	0.2579956	4.7242369e-32
5050	2.7131789e-14	1.2292799e-32
5060	-0.25220373	4.2113911e-32
5070	-0.47260896	2.0587596e-32
5080	-0.6392641	3.0550542e-32
5090	-0.73664457	5.4913136e-33
5100	-0.75723001	4.8487756e-32
5110	-0.70211354	2.421298e-32
5120	-0.5805906	3.4390507e-32
