Quadrature Modulation 1GHz: F=1.0E9, FS=10.0E9
Frequency	Signal	Power
3390000	-1.3968022	4.7829158e-11
3400000	-1	3.0068013e-09
3410000	-0.22123174	4.0449062e-11
3420000	0.64203952	6.5585978e-10
3430000	1.2600735	2.9227762e-10
3440000	1.3968022	1.4966847e-09
3450000	1	1.1230957e-09
3460000	0.22123174	5.8822187e-10
3470000	-0.64203952	1.5779701e-09
3480000	-1.2600735	1.6898167e-09
3490000	-1.3968022	4.9068343e-11
3500000	-1	7.1695035e-10
3510000	-0.22123174	5.5638747e-10
3520000	0.64203952	5.3145109e-10
3530000	1.2600735	1.3063382e-09
3540000	1.3968022	1.6545228e-09
3550000	1	3.5343183e-10
3560000	0.22123174	5.4125218e-10
3570000	-0.64203952	1.4351537e-09
3580000	-1.2600735	2.9729446e-10
3590000	-1.3968022	2.6800663e-09
3600000	-1	1.0665055e-10
3610000	-0.22123174	1.0396611e-10
3620000	0.64203952	6.6638411e-10
3630000	1.2600735	8.3180892e-10
3640000	1.3968022	3.1887074e-10
3650000	1	1.6950508e-09
3660000	0.22123174	1.6348787e-10
3670000	-0.64203952	2.2713612e-10
3680000	-1.2600735	3.8384916e-10
3690000	-1.3968022	5.5685006e-10
3700000	-1	2.0840532e-09
3710000	-0.22123174	4.7771343e-10
3720000	0.64203952	6.2875138e-10
3730000	1.2600735	2.4278681e-10
3740000	1.3968022	8.0047575e-10
3750000	1	1.8365154e-10
3760000	0.22123174	1.051487e-10
3770000	-0.64203952	1.1913898e-10
3780000	-1.2600735	4.6772756e-10
3790000	-1.3968022	2.9544629e-10
3800000	-1	5.9243995e-11
3810000	-0.22123174	6.3480255e-10
3820000	0.64203952	1.4398476e-10
3830000	1.2600735	1.6145486e-10
3840000	1.3968022	8.8903328e-10
3850000	1	5.0570485e-11
3860000	0.22123174	3.8591528e-10
3870000	-0.64203952	1.1547254e-10
3880000	-1.2600735	4.3296333e-10
3890000	-1.3968022	3.1651528e-11
3900000	-1	3.7653203e-11
3910000	-0.22123174	4.0677197e-11
3920000	0.64203952	3.8929537e-11
3930000	1.2600735	1.2180961e-12
3940000	1.3968022	7.8151772e-11
3950000	1	3.4109605e-11
3960000	0.22123174	9.7331617e-12
3970000	-0.64203952	3.4251653e-12
3980000	-1.2600735	2.2929916e-12
3990000	-1.3968022	2.519521e-13
4000000	-1	6.7970249e-30
4010000	-0.22123174	2.5187508e-13
4020000	0.64203952	2.2915898e-12
4030000	1.2600735	3.4220246e-12
